"1992","20101","13596","G","04:08.8","Time"
"1992","20101","14071","G","04:08.8","Time"
"1992","20239","10177","B","684.1","Score"
"1992","20239","12994","S","684.1","Score"
"1992","20239","14089","G","684.8","Score"
"1992","20240","11303","B","481.6","Score"
"1992","20240","12244","G","486.4","Score"
"1992","20240","13398","S","486.4","Score"
"1992","20241","10184","S","691.9","Score"
"1992","20241","10986","G","695.3","Score"
"1992","20241","13160","B","691.7","Score"
"1992","20242","10332","B","495.1","Score"
"1992","20242","12100","S","495.3","Score"
"1992","20242","14230","G","498.2","Score"
"1992","20243","10151","S","672","Score"
"1992","20243","11625","G","673","Score"
"1992","20243","13090","B","670","Score"
"1992","20246","12035","S","882","Score"
"1992","20246","12278","G","658","Score"
"1992","20246","13375","G","885","Score"
"1992","20246","13496","B","657","Score"
"1992","20246","14030","B","882","Score"
"1992","20246","14089","S","657","Score"
"1992","20248","11052","S","1,266.60","Score"
"1992","20248","11900","B","1,265.90","Score"
"1992","20248","12970","G","1,267.40","Score"
"1992","20249","12110","G","702.5","Score"
"1992","20249","13011","B","701.1","Score"
"1992","20249","13598","S","701.4","Score"
"1992","20250","12003","B","681.5","Score"
"1992","20250","12402","S","682.7","Score"
"1992","20250","12469","G","684.3","Score"
"1992","20254","11181","S","222","Score"
"1992","20254","13221","B","222","Score"
"1992","20254","14291","G","223","Score"
"1992","20256","11529","G","219","Score"
"1992","20256","13987","B","218","Score"
"1992","20256","14098","S","219","Score"
"1992","20259","10316","B","54.78","Time"
"1992","20259","13231","S","54.04","Time"
"1992","20259","13772","G","53.98","Time"
"1992","20260","10897","G","01:00.7","Time"
"1992","20260","12264","B","01:01.4","Time"
"1992","20260","13677","S","01:01.1","Time"
"1992","20261","10787","G","01:01.5","Time"
"1992","20261","13196","B","01:01.8","Time"
"1992","20261","13237","S","01:01.7","Time"
"1992","20262","12669","S","01:08.2","Time"
"1992","20262","13165","B","01:09.3","Time"
"1992","20262","13239","G","01:08.0","Time"
"1992","20263","12590","G","53.32","Time"
"1992","20263","12697","B","53.41","Time"
"1992","20263","13687","S","53.35","Time"
"1992","20264","10032","S","58.74","Time"
"1992","20264","13012","B","59.01","Time"
"1992","20264","13072","G","58.62","Time"
"1992","20265","10392","S","49.43","Time"
"1992","20265","10522","B","49.5","Time"
"1992","20265","13029","G","49.02","Time"
"1992","20266","13787","S","54.84","Time"
"1992","20266","13922","B","54.94","Time"
"1992","20266","14304","G","54.64","Time"
"1992","20267","11488","B","15:02.3","Time"
"1992","20267","11519","S","14:55.3","Time"
"1992","20267","12950","G","14:43.5","Time"
"1992","20268","10249","B","01:59.4","Time"
"1992","20268","12259","G","01:58.5","Time"
"1992","20268","13401","S","01:58.9","Time"
