"1988","20116","16349","30067","CAN","B","09/25/1988"
"1988","20116","16421","30067","CAN","B","09/25/1988"
"1988","20116","16434","30067","SUI","S","09/25/1988"
"1988","20116","16483","30067","SUI","S","09/25/1988"
"1988","20116","16531","30067","CAN","B","09/25/1988"
"1988","20116","16555","30067","SUI","S","09/25/1988"
"1988","20117","10282","30067","FRG","G","09/28/1988"
"1988","20117","10413","30067","FRA","B","09/28/1988"
"1988","20117","12024","30067","USA","S","09/28/1988"
"1988","20117","13171","30067","FRA","B","09/28/1988"
"1988","20117","13512","30067","FRG","G","09/28/1988"
"1988","20117","15779","30067","USA","S","09/28/1988"
"1988","20117","15808","30067","FRG","G","09/28/1988"
"1988","20117","15872","30067","FRA","B","09/28/1988"
"1988","20117","15923","30067","FRA","B","09/28/1988"
"1988","20117","15950","30067","USA","S","09/28/1988"
"1988","20117","16027","30067","FRG","G","09/28/1988"
"1988","20117","16079","30067","USA","S","09/28/1988"
"1988","20118","10901","30067","FRG","G","09/22/1988"
"1988","20118","13582","30067","GBR","S","09/22/1988"
"1988","20118","15758","30067","FRG","G","09/22/1988"
"1988","20118","15771","30067","NZL","B","09/22/1988"
"1988","20118","15936","30067","FRG","G","09/22/1988"
"1988","20118","16109","30067","FRG","G","09/22/1988"
"1988","20118","16151","30067","NZL","B","09/22/1988"
"1988","20118","16215","30067","GBR","S","09/22/1988"
"1988","20118","16403","30067","GBR","S","09/22/1988"
"1988","20118","16419","30067","NZL","B","09/22/1988"
"1988","20118","16553","30067","GBR","S","09/22/1988"
"1988","20118","16591","30067","NZL","B","09/22/1988"
"1988","20119","10607","30061","URS","B","09/24/1988"
"1988","20119","16442","30061","FRA","S","09/24/1988"
"1988","20119","16490","30061","FRG","G","09/24/1988"
"1988","20121","14055","30061","GDR","S","09/21/1988"
"1988","20121","15843","30061","ITA","G","09/21/1988"
"1988","20121","16450","30061","URS","B","09/21/1988"
"1988","20122","10250","30061","FRG","S","09/22/1988"
"1988","20122","15958","30061","FRG","G","09/22/1988"
"1988","20122","15974","30061","FRG","B","09/22/1988"
"1988","20125","10395","30061","FRG","S","09/30/1988"
"1988","20125","10607","30061","URS","B","09/30/1988"
"1988","20125","11444","30061","FRA","G","09/30/1988"
"1988","20125","11927","30061","URS","B","09/30/1988"
"1988","20125","13142","30061","URS","B","09/30/1988"
